firm,firmsize,treated,shrimp1,shrimp2,shrimp3,shrimp4,shrimp5,shrimp6,shrimp7,shrimp8,shrimp9,shrimp10,shrimp11,shrimp12,shrimp13,shrimp14,shrimp15,shrimp16,shrimp17,shrimp18,shrimp19,shrimp20,shrimp21,shrimp22,shrimp23,shrimp24,shrimp25,shrimp26,shrimp27,shrimp28,shrimp29,shrimp30,shrimp31,shrimp32,shrimp33,shrimp34,shrimp35,shrimp36,salmon1,salmon2,salmon3,salmon4,salmon5,salmon6,salmon7,salmon8,salmon9,salmon10,salmon11,salmon12,salmon13,salmon14,salmon15,salmon16,salmon17,salmon18,salmon19,salmon20,salmon21,salmon22,salmon23,salmon24,salmon25,salmon26,salmon27,salmon28,salmon29,salmon30,salmon31,salmon32,salmon33,salmon34,salmon35,salmon36,bycatch1,bycatch2,bycatch3,bycatch4,bycatch5,bycatch6,bycatch7,bycatch8,bycatch9,bycatch10,bycatch11,bycatch12,bycatch13,bycatch14,bycatch15,bycatch16,bycatch17,bycatch18,bycatch19,bycatch20,bycatch21,bycatch22,bycatch23,bycatch24,bycatch25,bycatch26,bycatch27,bycatch28,bycatch29,bycatch30,bycatch31,bycatch32,bycatch33,bycatch34,bycatch35,bycatch36
26.0,6.0,0.0,42401.6092582124,41490.45605160024,41365.057770859385,39306.98471906603,39681.817793374146,43114.9913745244,43128.54171515167,40741.01018869669,41366.13791192074,39435.65095423566,41932.459489547335,41689.10490786861,39950.314445786214,43105.354670731496,42842.81087502882,43709.57083602611,44148.00223774311,41726.92653492043,43765.51152400524,42924.74729694187,43093.18419178034,42749.553653391806,44974.205364682515,41478.838454740784,38784.186519621864,38924.00431375237,39562.24277832766,39963.79854874925,41953.32847688802,40548.77999876943,41461.03461559735,40141.329431315025,40956.54648009013,39112.749610554274,43513.76256637532,41922.54458415473,89636.28693368209,89634.18206623472,89747.3672801949,89328.84121401164,89707.64833964875,89720.55346537179,89897.8692146602,90205.6305862678,90018.52026579117,90054.38936606044,89975.31996333282,89937.04338596194,90158.96333375345,90325.65331258441,90296.44690320262,90465.42615199639,90153.67229215277,90610.31347965948,90446.74324644732,90409.5346126585,90553.65520579451,90675.99173321221,90494.26076246709,90797.34023354838,91040.63786289236,90764.18460874386,90847.28599848053,90582.50845587997,90871.38311263695,91148.27991760931,91158.96489328527,91099.06351973586,91010.47264322535,91076.30578540312,91167.93726660733,91019.982588568,87388.03990966572,86493.68250118574,86418.53080445553,84156.61964052303,84706.89848064174,88153.18508132653,88238.9483622154,86010.2568820594,86533.79406293227,84610.75584108218,87115.33295289765,86837.61757218836,85196.93186976857,88454.60154579804,88151.61736184197,89109.25691732968,89403.16893554284,87197.93082648134,89164.37873279823,88308.85623197803,88551.94969155034,88269.03724251447,90408.96325425422,87029.92257614963,67617.72246672829,67623.82355024312,68162.18013715942,68373.45402136215,70071.32263365571,69064.15826581445,69799.59073039699,68733.91902156317,69326.06957291023,67908.31295267027,71440.27809478524,70106.34381618572
27.0,15.0,1.0,119019.76093041629,120799.89992641135,116825.2706238765,122760.08949642155,127302.4962685293,130077.26806333663,126159.87509894997,123000.49173379899,123467.02467335334,127108.2761137101,119951.11685279278,130568.12484154252,118612.49608356971,118780.02468488601,114463.6215025266,118834.14978998681,117272.08312997977,123984.76450388362,120108.17048232806,122319.2744862814,123000.2579220225,125255.23115692034,118179.74537401002,124655.33618849199,119806.2481073072,124117.2121104912,123144.62891912801,121542.94586377386,120124.24411495111,127190.97201580163,130685.41735308139,115153.00359547009,124391.75275313994,124830.14948802775,121240.84409035496,128191.35127928738,225658.75214019083,225914.16405909226,225224.63156120072,226738.05407400586,226813.67784173044,226519.51958468492,226262.9422702667,227425.8280655875,228158.87767269232,227014.3687054299,228218.16473194206,228435.56954902518,227814.42607232605,228062.95751980547,228489.33274445296,228585.35137876018,228615.3181657639,229280.42221531793,230081.67605008723,229343.3690628058,230068.46237503138,229730.35447484662,230530.8350006983,230202.84848876463,230922.87899209716,231107.12817425464,230615.5482629455,230722.46134605855,231164.78556007773,231714.64675437097,231761.33674165263,231846.09750903826,233027.78170279053,232257.90862244688,232291.79519292995,234149.2960851834,231989.10554266488,233917.2922291451,229596.15487783361,236279.50768325647,240868.27828514465,243492.8442103646,239442.9431559098,236867.3906559839,237699.36307425098,240766.4544606023,234207.67641611697,244910.21029589,186155.49167312996,186410.57602319168,183131.27704892794,186652.03272792834,185418.3288290217,191050.75809593085,188274.58815685543,189744.54516195285,190578.44714566847,192251.4383987845,186899.24379178527,191960.27924110572,188373.4494101949,191875.9557112001,190916.22864447182,189679.0019773143,188716.19948392574,194582.25600923153,197411.5656729309,185022.6111411431,192870.0773882407,192939.22787118953,190070.87129880654,196359.12139412746
28.0,8.0,1.0,58393.888654151946,54444.47378109549,55630.003309387386,55771.39570773648,53257.25856325669,53049.00399385341,58978.58446916651,56660.623988619984,53907.78095554979,58730.93770963518,56142.623768640595,56444.55619122213,54497.94304920434,50407.72248348064,50791.1694611224,50790.239380227904,52713.82963269518,54051.6837283258,53927.42155915541,52658.2167434422,52576.96538678108,54359.16896356648,49850.92112878002,54980.942655904,53228.10120023114,53474.71852323987,53226.31950101156,53611.05407444365,55547.7924721106,53179.57003341295,55698.43514195814,53960.774278223,55325.77034960855,52825.248598842794,56329.43433599379,55974.240725694566,125132.08502354074,125200.90896442886,125941.30852193423,125463.94986196393,125661.15534882338,125315.51534001729,126186.84283935647,125585.74877024427,126397.84895084133,125860.25185078593,126098.62323240374,126251.61071564684,126506.58425791291,126867.15566689191,126549.16666905295,126026.1339395233,126370.98289136612,127013.35048511208,126795.85980072359,126470.93829221436,127133.56534414506,126796.08259636651,126945.93287283697,127223.99045138952,127260.71321560124,126996.1528945489,127526.6802543848,127382.98617353928,127696.49158760552,127658.96688444036,127966.09597844104,127949.36593078765,127864.60113219,127793.99878857203,128414.06846686202,128232.77462009784,121013.29103641992,117108.97217195106,118651.74899872649,118573.15734421689,116161.4837094346,115767.60693170788,122132.46528591795,119527.63572999439,117173.04787511112,121720.3453997773,119244.19974868276,119634.81678891953,94256.45966482992,91123.14166237226,91320.56696140919,91104.20770102026,92778.20646443729,94108.86514085985,93914.58828749387,92763.3915165569,92988.55327712564,94262.51518782893,90702.97230350485,94935.94910398146,93536.04491355518,93631.52815163674,93639.44925815013,93884.21241940763,95560.0436706854,93658.51259911979,95812.82783722956,94425.24821009509,95459.88430365754,93434.53813830997,96476.40697342706,96124.05135768837
29.0,14.0,0.0,135775.08293187947,139339.83708628037,133588.04947571686,137956.35507069665,139203.64370984636,138785.11021031885,143049.2371606718,135345.4971225192,141843.82252942398,132811.9835637068,138528.9397347944,140070.02383468085,138140.26943848107,141729.47889077698,142056.34914751298,142783.02480038116,138676.57427087522,137084.4654436572,139597.26644966018,138277.71424725204,142524.98740751477,145373.02408574993,144992.36438583623,146068.01155754155,144122.71073058175,140206.2728976597,138095.87754531988,139009.98023573862,138964.87511918132,137625.47571717852,142967.41247507068,137768.73908806054,138804.56384982113,138523.64257428353,141883.07964387233,142490.67602475348,215164.26669562593,216086.60455644588,215573.03085057702,215698.47716424093,216179.2831022573,217388.5823062222,217710.88212313753,216980.92215514096,218126.53393492164,217485.59566826836,218829.05404304914,218298.2800759544,218674.6104155277,219453.44240731435,218824.7410868409,217822.96597243423,218509.93458650538,218929.42186824055,219623.1086239064,219755.5630190692,220513.68542051868,220100.96789166678,221350.82008518788,220326.91149277007,220629.696547169,222352.31842376743,221755.4036762395,222277.61004549803,221537.39707093604,222107.87458962185,222405.56970897794,223325.18262895037,222786.17905723082,223479.03675467442,223651.55529307757,223106.96909493316,243409.95221105745,247459.93110495887,241455.39679383946,245870.26444481747,247388.38399949466,247546.15575459067,251971.61729541013,243931.52035126177,250989.71419548878,241628.27347914092,247998.22453593835,249288.0743077807,247535.0955822801,251520.80456696366,251554.76679171252,251761.50845702342,248021.25074029644,246633.23425124784,249494.50226039166,248225.845390239,252852.85969051986,255498.1817112689,255738.12447862915,256306.20776508658,203628.50798488408,201183.46915913382,199258.19863413784,200199.61164791297,199851.0360431367,199016.58225571868,203414.31084470943,199635.21835156623,200241.9342719653,200285.25925174175,203046.73915433348,203306.74922578555
30.0,5.0,1.0,25049.44706546287,23627.58526827517,24102.00090721479,23403.865914810867,25188.92533418311,26847.46203456669,24580.883045695005,22048.806272574697,23414.162708215637,23044.53642512852,23245.84191440477,23763.71945788655,22997.559462395348,25256.145978711967,24351.433998791057,23891.341637859958,23718.379181771368,23022.25707002871,22743.912480605904,23852.135039978562,24726.534661190428,25351.888465098764,26007.30063451667,25625.92192089256,25129.758047046045,24379.33173122732,24487.295608203316,25490.75129358176,25313.9466120118,24736.98464578192,24477.906064614115,24188.919322486032,23733.189833171135,24138.853227667587,25134.462384546165,27089.724424006054,74735.98687040528,74878.99985800366,74614.98865506513,74957.27842887964,75073.67753020745,75089.16693854175,75370.45917696551,75204.67445155917,75440.71544371445,75585.78841089323,75417.78590051734,75483.50315478285,75604.54267767127,75928.59864417273,75613.32106455952,75805.46772526742,75487.5537423562,75768.68892117172,75838.41964756351,75568.2039941126,76051.32708944636,76234.91690299769,76054.68522000079,76049.85041675296,76277.20996582082,76158.50102129715,76120.84676487616,76096.11619076885,76260.39779300676,76539.64260712943,76537.56343246392,76478.52163107561,76566.8082094435,76678.01974252332,76867.64042180739,76797.89310011987,62489.20071205134,61141.31402955075,61483.12806439392,60950.02960330095,62774.57204562086,64473.50320032162,62330.85209307109,59739.94640594703,61200.43447347943,60923.63434832985,61031.48338243726,61589.131599438806,48696.90283743639,50636.857630651844,49803.018389006465,49510.94499000906,49237.02887126626,48786.00098552131,48611.391944897114,49393.99083128701,50274.17224461569,50840.869977112765,51293.954211629796,50970.477003288215,50679.774095778084,50042.66054127588,50113.77741249491,50907.24769716673,50829.85851108183,50475.674124931415,50260.83979639379,50007.41672680346,49686.69007092047,50064.559949661045,50925.37071196614,52476.04631891481
31.0,12.0,1.0,73963.62097617243,71159.65771274886,74657.41363967163,74709.39169923804,69815.54020109185,68372.72404001091,74504.67705370503,71190.37466482597,69513.85230259791,67319.6781289202,73812.6194874714,73429.6501468792,70043.5812848015,74313.53893879412,69149.93012274339,70109.82239899247,72914.6454057726,68037.40795000886,67562.49497892804,73679.21938681665,71093.27771837288,73890.91391865039,73970.0749648264,74443.84609891023,73951.83411180711,75832.20297525234,73185.70769485326,68380.55583811499,74260.02229389138,68909.2769348294,69832.68686612089,73153.59862579781,72001.78732136193,77759.79369399852,75929.05771529036,76075.73503356375,181493.63924120818,181676.13982498957,181927.3861428051,182000.9481974494,181292.2300706468,181966.2897418358,181681.6323366198,182751.16265511044,182822.58318224974,182456.45558482403,182840.80598482757,182469.59496753584,182802.02124904137,183156.23393695935,183227.74757333568,182828.77527031503,182626.2886612709,182689.02335770614,182904.08094918038,183562.43211382345,183649.04275713244,184036.7363214943,184003.42619837396,183388.53434524444,183630.90498399799,183703.32630635935,183706.1137345989,184290.35144794025,184637.90152128474,185147.58727526944,184599.61934240008,184969.80294864127,184946.09433793116,184988.8759421322,185422.87868584794,184650.25139951555,164836.77243881804,162119.40032673418,165750.9210351684,165827.6995501616,160577.5622613531,159473.38660188954,165454.5732071321,162668.3036992666,161055.71812188125,158658.19067103948,165373.77408510516,164800.2104486237,129285.51038563458,132839.26034603498,128751.46796384898,129349.04563655044,131499.2573120143,127628.44962272956,127343.17929890777,132471.19356442374,130461.93437420327,132846.83761661168,132887.85227380192,133038.1253269245,132741.03337126283,134276.09167951054,132161.6117502741,128532.93846284204,133377.5976099349,129323.95627809063,129823.38283784782,132632.03964882807,131719.37853684215,136323.15629047243,135037.32772741304,134863.5379354572
32.0,7.0,1.0,57399.34661154512,55538.387434061355,53788.190606602424,56009.79955902979,56511.3740490509,55953.209069705445,56280.872239937635,55320.03602751246,55664.36608313591,55414.64601987059,55561.823490123235,55565.7603311831,57287.35883592649,55119.39865838204,57057.77477070558,56759.55956254029,60341.2122399228,55844.30380376273,55530.192371733494,58045.66766150476,55548.9756928541,59388.04515620601,56704.17298655658,56446.5886330144,55949.60166287207,54308.24508190702,56680.98947148806,54638.2856945195,54854.67604551218,56144.52120084744,53884.446219061705,56909.197080757825,56427.84392888048,56552.972395358614,60514.70126548509,56798.753143584254,104647.3697500143,104567.22704173085,104906.42319211828,104949.4809502427,105099.81139984539,105191.22901185704,105458.67564392662,105239.7210480013,105551.028982159,105409.57178357255,105316.40239018695,105525.93511164727,105716.28251623521,105790.07464358692,105690.3276452289,105959.60462306213,105833.57777169101,105368.18710077256,105517.88818009345,105893.0507073474,106394.14316031245,106270.48864705775,106137.16638980914,106413.06802951748,106354.95589213417,106623.98640461867,106331.49696121986,106874.01375102888,106594.21313147094,106860.40818648376,106825.90147254929,106746.0545582428,107066.1624435644,107017.39947043674,107164.48584000328,106804.09369203732,109807.32463871955,107889.02589368577,106295.892647741,108557.0230296965,109130.7966892216,108603.57068091197,109066.9104757626,108008.8041862731,108504.03139880643,108163.51186739733,108278.32192505896,108383.81918335333,110204.32217570851,108078.10292792351,109972.74856048157,109807.87836451008,113333.15596018461,108583.97872279066,108355.2334537373,111052.46094440843,108801.48405219962,112578.73511661103,109829.41622712884,109713.86514859197,87353.25364992737,86159.44233732304,87940.13264769856,86516.24776227494,86578.30824522414,87727.71277521361,85894.71309315604,88278.50000678086,88043.15931471055,88117.45848107939,91345.443503489,88213.31935422223
33.0,13.0,0.0,77296.16853932245,82846.92548424311,79541.37776380927,83151.0306453527,78352.4634007273,80403.9644705222,81400.65060908225,79740.14518229497,79385.84324923655,75960.84237387087,80594.48346952476,78107.32970395467,86189.4808993309,81764.48279017278,82697.43209680992,86560.29324258714,81297.24939122335,79606.37081960152,87395.60604347094,85458.8903831201,85247.58124481192,83974.4250161799,83732.80992305749,84150.44950634663,79279.27803146806,75563.81969697402,85258.4156862456,80884.89835623444,76731.19700462378,76333.77473085168,80567.46200654823,79478.73185504242,80096.30792242615,85936.04436516968,81547.37786999269,82314.05729062064,195049.71204161135,194556.63140380406,194567.28459774554,195164.1664243385,194851.00024247912,195793.98043232923,194831.60036600393,196220.053706642,196292.64198762522,196137.69018584778,196537.3980510809,196910.20020608781,196384.8474415374,196497.86885055114,196368.37793837837,196567.55023934823,197161.5579173044,196499.11735887398,196864.96247622842,197652.1584696649,197404.78459245185,198095.16338510314,198450.2498984347,197821.54061014878,197839.35830781117,197978.1468692677,198065.71543784588,197823.12180603322,198183.76539117057,199563.192183472,199463.22023997203,199029.55039778617,198764.50951507976,199077.6342182459,199306.36677387895,200316.9221334201,174947.41872068695,180227.93924666345,176951.2280937741,180861.58792756093,175898.00449779117,178437.60296274963,178922.54865854184,177984.61177186586,177649.8067970978,174163.98793276263,178971.11181660707,176686.32042293096,184512.9684183742,180128.44533221552,180998.3660171238,184967.56565976562,180004.18579976138,177973.15014434472,185936.7608250611,184402.19770126205,184073.883847761,183139.72638444518,183082.83604958403,183190.12999975446,142670.813481538,139758.66321612743,147572.0243645083,143961.11662532613,140774.6660742623,141006.9624535493,144357.2060408976,143306.25922905013,143707.6997373398,148507.0620394173,145079.60340695622,146101.49580816552
34.0,7.0,1.0,46969.64234512514,47868.52907793372,48822.084793300535,47782.06480446227,44675.63518539593,46248.56489081179,48356.81972198144,46221.615266295834,47331.57354266497,48197.396550406665,48122.778168140474,47489.15735216137,47024.02721279146,45352.880583220984,50687.327314860726,49048.29909138365,47384.882428988254,46322.49835002817,50105.093083121,46650.96650617213,49241.857103653994,46351.16517322544,49651.83015327282,49992.90479563048,47230.18066714858,49179.75641943264,48378.672098592775,47426.48789916756,47176.445206255026,45271.73843562008,48024.01895541773,44306.12503782708,46766.17944848446,47331.700770874195,46452.9220145276,47235.926352835784,102903.74880407244,103213.91875948221,103134.07530579135,103411.1645176696,103575.99777265271,103583.90989436487,103746.42249735822,103915.97229368857,104051.05617114382,103849.8971101849,103709.68056832279,103711.31221591482,103701.74563521265,103952.28813251393,103969.43835655926,104105.97664928976,103862.29892510307,103999.0057662315,104325.66234487166,104680.29730137602,104551.79285833721,104655.46349451561,104821.59353836,104113.26081072482,104686.86134447623,104647.39411577198,104744.73191699067,105078.92128481185,104575.90702944696,105213.07472790955,105406.95467049595,105368.48672125535,104928.37915699877,105197.59480238693,104997.59814833563,105223.72089417675,98619.50147790869,99666.03874724718,100574.91065733778,99698.91932369563,96658.47082538098,98227.7193657539,100406.82886303021,98377.15985660102,99556.1623908931,100300.40724229635,100185.84386871512,99535.9124495105,99061.36644390262,97528.77614744786,102862.02421866,101309.75769978117,99505.36951223809,98517.25429333487,102466.18857506303,99166.24294884554,101702.32190654379,98870.41462441406,102259.21361935232,102256.15773735399,79852.1894866001,81380.86343667636,80789.4308081504,80158.54776151596,79771.17212428323,78512.70584685214,80773.74023881566,77786.01683318833,79567.50969597034,80143.38993996869,79341.26246081744,80070.75169201536
35.0,7.0,0.0,67436.48159750663,64078.516758669444,66715.61514768153,63762.73496396074,66752.43671218569,65745.1064943334,65793.33898286468,62901.911917939615,67304.32873859904,63500.8162135803,64590.69467947968,65119.22679930164,65560.74406666557,67071.98894343279,65010.52473531128,66626.90393366074,66137.80932308843,68260.43977306731,65781.50358104492,67582.22231455943,67338.54523953106,65728.54221040002,68276.96050623951,68337.53012596106,64820.595728972155,65009.811599799985,62481.481969428794,63047.83331556728,65004.35435224614,63677.97302834673,66549.35770891789,64176.40886021599,64885.780456998546,67685.25510937154,64492.768811373935,65254.30841989644,104495.53964748418,104829.1833399103,104960.76386666272,104995.57992864324,105034.23953272174,105302.7140752246,105530.574574933,105873.03200223293,105185.30047415372,105668.89758118549,105648.27347657648,105355.89143689383,105880.6578446518,105856.23505484393,106031.3127580238,106113.9457971085,105889.70011954251,106532.65919126995,106153.05095778947,106422.59761467947,106593.78703084438,106467.98654502242,106423.21592566521,106812.54372005696,106648.6903086069,107069.5865452065,107066.12745036441,107284.86755827612,107097.13536848653,107434.3483753727,107481.49421443687,107483.09797102644,107554.99655429319,107529.49839642753,107991.66012368223,107870.43828385674,119771.92196471072,116593.34421826061,119277.79918752429,116352.31592793034,119360.15056047928,118497.77725542153,118628.81383768827,115920.86262239817,119970.41500563607,116433.72183211571,117500.28297117612,117881.21815017829,118596.31225652192,120069.02531019718,118122.91271111248,119762.0305521114,119166.34120297401,121618.62315088796,118943.31246618554,120890.6750295329,120722.30081679331,119064.88447496263,121580.83791659657,121818.21770308116,94606.77225173842,94916.37590082477,92897.88431772888,93445.01007922865,94926.95600513201,94011.87964850447,96347.71132392905,94432.08457337334,95007.26774012008,97250.96913452455,94892.49869673778,95427.5730017518
36.0,4.0,0.0,31851.60027368833,33963.345944666304,32261.39119486012,33045.08109135688,32851.29676522735,33246.34134718283,33286.983908727016,34224.53657496037,33344.4753367368,33554.52504891614,34530.758209918,34584.29637939763,34930.51615524877,34029.44116779462,34820.8947893607,34446.075805564826,32369.433701219965,33910.09218077827,33830.948648972495,34799.59933751079,32861.633433197065,34327.821075671935,33739.32191353097,33272.30389453907,32837.921207878986,33302.409150421714,33962.635450657515,34600.26699612076,34105.27003893885,32817.16438102897,33990.25452686691,34478.781976166094,34643.459989587755,33169.82012356919,33082.23221227929,34584.16183079727,59588.69704326775,59678.71467452464,59708.28156192943,59648.00397724115,59919.90096633684,59982.73615014383,59821.32434192891,59964.08278659439,59915.70019842021,60245.844708031866,60009.75393121201,60210.32556545824,60339.52802290602,60043.313722666964,60275.07321810124,60471.14011358678,60285.35175792573,60365.99147661627,60263.29900126692,60485.91079175632,60430.65715060002,60583.1695582098,60996.59849244281,60566.11597047823,60589.355634751446,60966.06603450063,60840.214267750445,60786.8904934309,60917.60638422768,60788.586522008285,60855.18810920922,60845.611749267824,60989.01192949913,61074.3875267188,61175.60667188108,61166.379467448,61648.76482083574,63822.78092475985,62139.64855930564,62889.066392137735,62846.87716135994,63282.24601372463,63213.686429146604,64230.71135917406,63329.19280096297,63698.097330828095,64578.04969813392,64718.25464765988,65146.688769996916,64082.18567370375,64963.04168807335,64705.99836200062,62533.9259368858,64117.957875533924,63997.33884464736,65062.83433549302,63102.110119862,64645.25441718065,64269.16262243363,63577.274705385906,50545.355469299655,51058.34774381399,51528.94606323772,52013.338411795296,51664.451872342186,50609.69218902557,51553.23099122272,51949.75943414353,52119.95394634414,50994.85105417799,50970.421719176666,52139.66723928894
37.0,10.0,1.0,70380.5943575789,73379.2955485282,73914.22193274248,73476.14928627486,73840.07401519822,73522.17968287895,72204.77518938777,74129.7832376219,72659.41850166925,73722.11196524782,72939.52769795708,75942.89783716807,67535.06191458677,72708.06828642041,70492.79361906629,69006.31473385342,72490.32179380649,69332.23958941079,70482.82597502926,74383.8027213332,68836.59140549919,71523.89059902608,70809.71394533996,70649.27212162003,71891.68857048082,72792.3289171451,70810.37112535497,73659.52672462714,73450.36776007527,71977.52734720509,67269.38202226636,74799.76381988116,72608.07453532469,74940.56556852962,73335.15427083375,73356.2362625745,152423.32628242785,151980.50217689908,152900.37027792298,152299.92741425935,152347.33989685331,152566.49305169316,152613.68868251337,153280.72322441425,153111.740813957,153446.92948658604,153950.78499669477,152960.4455327722,153933.71770604927,153686.65701757363,153821.9923884813,153726.37704685036,153797.35248321036,154155.71064973553,154095.4250364847,154171.03102606087,154226.72661200652,153964.3704843127,154517.97393853017,154337.9447087244,154457.39157639837,154791.93719713588,154530.81542507545,154602.52912360942,154211.09253408582,155026.7858146776,154899.91527248357,154559.57216119373,155284.33421668058,155193.54891223586,155391.26223004403,155098.55511896996,146682.44501284292,149437.97998754756,150454.7442808943,149713.0337949776,150082.191471147,149895.28065001382,148598.19050027576,150870.79993647482,149282.75688712727,150533.90466928683,149995.2167613159,152492.8154587907,115669.20339088004,119718.09881722792,118017.08292825366,116775.31384266305,119589.16352657399,117205.29799678497,118111.50923573521,121266.96477605551,116825.45323598477,118887.1581353867,118538.3899490261,118327.06459987299,119364.2904572297,120229.21666377797,118548.13324760695,120865.72482563012,120524.59715478141,119668.77620456844,115869.02965373102,121736.18296011385,120297.45765931228,122105.06031171345,120901.60140974267,120811.055365458
38.0,12.0,1.0,95529.08984642806,91913.83161045195,98482.19791417301,93360.20857792093,94520.61670162786,93453.2015312409,89287.59765640674,91501.88619027853,89396.08945019763,95985.99947357275,92278.80760346763,96781.21157042349,85186.74184192024,90430.01177994005,88347.67603030156,88092.85907342588,89749.61401926262,89334.70181025844,85467.7275345143,91387.17160532303,87300.12814760531,92561.06722737329,92204.08152612604,94108.26186988011,89200.00701993107,91070.09003341504,91325.14568801572,93389.47450229163,87400.88129657734,88088.62160806604,90200.44845420525,88820.14361749271,88849.50445900405,92433.46221420856,89509.8558957804,93475.24164056795,181291.75608769257,181822.53909639432,182130.74357060084,181151.30826146263,181869.07212226838,182644.39667363497,182564.60163866973,183146.66975203474,183386.7453124852,183378.84986955478,183393.97013122088,182914.36511321182,183671.02552075344,183476.78881648736,183329.20906256963,183871.37227771187,183236.69056251764,184166.4009707353,184101.72554754876,184697.2263852549,184999.00809645568,185121.58149352294,184834.28927977273,184554.68845877136,184989.5390209433,185373.72405323345,185720.76335409802,185225.5311783278,186252.65697151367,185785.46594362392,186672.8615741148,187076.64777409067,187406.70225053138,186898.9575310117,187447.11739515883,187134.2527992938,186288.9289135074,182935.52051920333,189677.75109381074,184050.77531680235,185584.8415268764,184898.7161572977,180674.29252519176,183204.4963419454,181201.00239567293,187793.4827539714,184085.10994586963,188375.02471304842,141747.59905794502,145842.8111971518,144125.6650910049,144141.8803339253,145208.88358207996,145258.30403602181,142130.17526731183,147111.90325636836,143945.92516909793,148238.99077778982,147819.79636966175,149238.54823536938,145477.62600688363,147125.4510160873,147464.9086307756,148935.9633686512,144524.85470818364,144913.2954419273,146935.92382693477,146008.81127513148,146156.09315841715,148833.27316449815,146702.14903510473,149739.99231753792
39.0,2.0,0.0,15625.68009580981,15490.995455159746,15286.230577940276,15341.327742492293,15657.105371294145,15359.965070580192,14885.34853419689,14978.008295296673,15900.876654815667,15758.427331001765,15771.28191013865,16072.396481488233,15427.603411314629,15430.015945716073,15303.495521262397,15426.785381636042,16135.05660258941,15681.78103351142,15810.419607374995,16245.441004707307,15363.860402389633,16180.618863521513,15926.174069867586,16329.264212574897,15182.967596553204,15276.46681518851,14963.19053961906,14294.485670115177,15589.40378558995,14589.407923770787,15356.5279236664,15404.934758762092,15521.379323244819,15253.60116857131,16059.064016039503,16049.064094086316,29997.793700151098,30112.989542845233,30170.607220871883,30108.747470421065,30115.526384297595,30367.16919863095,30224.83093664554,30374.691132454165,30273.00227903356,30220.87996445001,30280.003456376904,30585.206471777572,30356.66170485342,30340.980499917117,30444.91729340663,30533.672933546906,30571.710533871123,30550.319837699688,30509.36813669432,30540.556448364558,30578.607027750997,30538.909255350052,30612.295075636524,30584.588850189735,30559.721644078254,30725.165453265494,30692.59403240654,30737.813878972076,30770.042685255194,30855.580801756092,30908.973293724754,30854.82674663928,30753.311212817654,30936.703090220548,30905.939446337525,30981.036659363985,30703.78415443314,30613.0878697398,30424.7428292612,30459.741229325777,30798.42923843231,30616.728158994112,30096.50474089128,30240.833396754933,31127.088305404755,30954.748328718695,30997.324717383533,31445.03513397815,30675.731023165245,30678.033170649745,30591.376997621748,30784.47738040678,31496.20001186847,31016.62982976637,31137.44491735913,31565.157101675395,30728.610267930624,31517.109229797654,31302.920834535074,31677.21937245325,24438.937261826843,24578.25554484802,24320.36569190083,23802.06969889808,24864.265790020265,24089.91095847056,24719.89079714922,24761.793808095797,24792.07157969677,24653.49295703339,25288.30219303733,25309.25474152978
40.0,13.0,0.0,95246.14518768297,91718.1867616096,90801.8215791261,95585.3043693628,90817.41479834476,91287.59572525477,99023.58411359941,89840.90714170426,90927.36418623841,94564.80267539943,89780.55466380175,94306.91162922214,95356.21925640985,92190.12771790878,97964.20373766495,97730.9805848676,93337.32271036836,94238.91438328255,92182.43558062433,96856.57533994626,93446.345739558,97911.68014499903,98369.86048171298,99769.55186347227,94577.77441368284,93701.43762467544,91451.71517628628,91860.84544440512,88464.73897062823,90660.82881217025,90250.83860163495,88598.85272518914,94578.38458438015,90872.78963358757,97705.78206293592,93646.36927539721,192921.1891295991,193511.32144278765,193479.87984742163,194906.7632123741,193456.14334974834,194085.97968924098,194100.7164669182,194015.39353140641,194854.86057877232,194063.35534119277,194091.06034473734,195134.0487692119,194841.03469103255,194847.35055846887,195317.2084701666,193995.5372722216,194744.83068135276,195000.60268740362,195337.60356404594,195511.92674399592,195615.044782075,195447.0679937127,196167.194554397,195798.47657177498,195721.301470126,196287.4018699586,196420.05317776636,195560.82113530434,196600.05489600418,197059.57665700122,196979.4544506163,196615.46878186014,196621.64964541097,196578.68881512352,196207.44384401143,196617.27584685045,191828.9861739933,188614.86453563187,187651.4264186596,193162.7909003162,187663.1317970163,188441.32265181252,196185.42134480714,186959.28429536207,188469.18055428631,191691.96626080634,186956.60124794923,191977.93684203626,192884.18930757695,189715.0715178914,195755.49656307726,194859.6420158642,190828.30657619506,191851.8861120866,189966.9221376637,194708.87586314956,191354.71117791763,195745.29317478175,196571.6864502053,197785.81285006285,154061.412697872,153599.50652808568,151843.9672545308,151809.10328829594,149524.02260150015,151471.85721859528,151099.56732576303,149639.38999108458,154424.98464052865,151432.32358758626,156764.91011914535,153659.25145954557
